eventID,institutionCode,ownerInstitutionCode,datasetName,rightsHolder,language,license,datasetID,eventDate,year,eventDate 2,month,day,eventRemarks,samplingProtocol,habitat,dynamicProperties,recordedBy,locationID,continent,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,waterBody,municipality,countryCode,decimalLongitude,decimalLatitude,geodeticDatum,coordinateUncertaintyInMeters
BEVL_VMM_883000:21306674,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-14,2007,03_14,3,14,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Bk:Small stream;Sediment,"{""Substrate condition"":""Oily substances,Solid waste,Plastics"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Philippe Kimpe,BEVL_VMM_883000,Europe,70420,209730,Belgian Lambert 72,Scheldt river basin;LIJSTERBEEK;BEVL_WLC_L107_67,Brugge,BE,3.23037,51.19207,WGS84,30
BEVL_VMM_874122:21306677,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-14,2007,03_14,3,14,Previous weather:No remarks;Current weather:No remarks,Grab sampler,RtNt:River;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Philippe Kimpe,BEVL_VMM_874122,Europe,73769,209006,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_164,Brugge,BE,3.27842,51.18601,WGS84,30
BEVL_VMM_3000:21306683,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-15,2007,03_15,3,15,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Pz:Freshwater polder watercourse;Sediment,"{""Substrate condition"":""Leaves & branches"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Stefaan De Bruycker,BEVL_VMM_3000,Europe,75715,218617,Belgian Lambert 72,Scheldt river basin;KANAAL VAN BRUGGE NAAR SLUIS;BEVL_WLC_L107_123,Damme,BE,3.30428,51.27264,WGS84,30
BEVL_VMM_7050:21306685,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-15,2007,03_15,3,15,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Rk:Small river;Sediment,"{""Substrate condition"":""Leaves & branches,Oily substances,Solid waste"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Stefaan De Bruycker,BEVL_VMM_7050,Europe,74460,218760,Belgian Lambert 72,Scheldt river basin;LEOPOLDKANAAL II;BEVL08_173,Damme,BE,3.28627,51.27377,WGS84,30
BEVL_VMM_8040:21306690,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-15,2007,03_15,3,15,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Rk:Small river;Sediment,"{""Substrate condition"":""Leaves & branches,Solid waste,Plastics"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Stefaan De Bruycker,BEVL_VMM_8040,Europe,85649,214433,Belgian Lambert 72,Scheldt river basin;LEOPOLDKANAAL II;BEVL08_173,Maldegem,BE,3.44736,51.23623,WGS84,30
BEVL_VMM_640000:21306695,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-19,2007,03_19,3,19,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_640000,Europe,80174,176493,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_49,Waregem,BE,3.37623,50.89459,WGS84,30
BEVL_VMM_632300:21306699,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-19,2007,03_19,3,19,,Grab or Core sampler,Bk:Small stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_632300,Europe,78729,169469,Belgian Lambert 72,Scheldt river basin;GAVERBEEK;BEVL_WLC_L107_98,Deerlijk,BE,3.35705,50.83128,WGS84,30
BEVL_VMM_595500:21306707,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-19,2007,03_19,3,19,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_595500,Europe,86517,181930,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_50,Zulte,BE,3.46544,50.94419,WGS84,30
BEVL_VMM_668000:21306710,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-20,2007,03_20,3,20,,Grab or Core sampler,Bk:Small stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_668000,Europe,62080,166990,Belgian Lambert 72,Scheldt river basin;GELUWEBEEK;BEVL_WLC_L111_1003,Menen,BE,3.12135,50.80672,WGS84,30
BEVL_VMM_655000:21306714,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-20,2007,03_20,3,20,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_655000,Europe,60800,172420,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_47,Moorslede,BE,3.10188,50.85533,WGS84,30
BEVL_VMM_582910:21306717,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-20,2007,03_20,3,20,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_582910,Europe,56879,163931,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_48,Wervik,BE,3.04834,50.77842,WGS84,30
BEVL_VMM_598400:21306723,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-22,2007,03_22,3,22,Previous weather:No remarks;Current weather:No remarks,Grab sampler,RtNt:River;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Stefaan De Bruycker,BEVL_VMM_598400,Europe,78760,186870,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_53,Tielt,BE,3.35412,50.98769,WGS84,30
BEVL_VMM_598340:21306727,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-22,2007,03_22,3,22,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""Industrial discharges"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Stefaan De Bruycker,BEVL_VMM_598340,Europe,79945,187144,Belgian Lambert 72,Scheldt river basin,Tielt,BE,3.37094,50.9903,WGS84,30
BEVL_VMM_661000:21306731,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-22,2007,03_22,3,22,Previous weather:No remarks;Current weather:No remarks,Grab sampler,RtNt:River;Sediment,"{""Substrate condition"":""Oily substances,Solid waste,Plastics"",""Water surface"":""No visual pollution"",""Water column"":""Sphaerotilus"",""Pollution"":""Domestic discharges"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Stefaan De Bruycker,BEVL_VMM_661000,Europe,70653,168078,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_48,Kortrijk,BE,3.24273,50.81773,WGS84,30
BEVL_VMM_657000:21306735,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-22,2007,03_22,3,22,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Clay-loam"",""Substrate condition"":""Solid waste,Plastics"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Stefaan De Bruycker,BEVL_VMM_657000,Europe,73795,169475,Belgian Lambert 72,Scheldt river basin;KANAAL BOSSUIT-KORTRIJK;BEVL05_158,Kortrijk,BE,3.28702,50.83071,WGS84,30
BEVL_VMM_967000:21306738,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-02,2007,03_02,3,2,,Grab or Core sampler,Bk:Small stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_967000,Europe,49860,178550,Belgian Lambert 72,Scheldt river basin;MARTJEVAART - LEKKERBOTERBEEK;BEVL_WLC_L111_1001,Langemark-Poelkapelle,BE,2.94487,50.90865,WGS84,30
BEVL_VMM_529800:21310544,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-26,2007,03_26,3,26,,Grab or Core sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_529800,Europe,124728,168918,Belgian Lambert 72,Scheldt river basin;DE RIJT;BEVL_WLC_L107_336,Ninove,BE,4.01003,50.83014,WGS84,30
BEVL_VMM_527950:21310553,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-26,2007,03_26,3,26,,Grab or Core sampler,RtNt:River;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_527950,Europe,129900,173774,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_206,Liedekerke,BE,4.08318,50.87399,WGS84,30
BEVL_VMM_45000:21311297,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-27,2007,03_27,3,27,,Grab or Core sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_45000,Europe,114420,211229,Belgian Lambert 72,Scheldt river basin;LANGELEDE;BEVL_WLC_L111_1028,Wachtebeke,BE,3.85961,51.20993,WGS84,30
BEVL_VMM_52500:21311298,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-27,2007,03_27,3,27,,Grab or Core sampler,Rk:Small river;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_52500,Europe,112235,204394,Belgian Lambert 72,Scheldt river basin;ZUIDLEDE;BEVL05_182,Gent,BE,3.82905,51.14835,WGS84,30
BEVL_VMM_46500:21311299,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-27,2007,03_27,3,27,,Grab or Core sampler,RtNt:River;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_46500,Europe,123260,213846,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_NL_S,Stekene,BE,3.98591,51.23392,WGS84,30
BEVL_VMM_45010:21311301,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-27,2007,03_27,3,27,,Grab or Core sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_45010,Europe,114457,211073,Belgian Lambert 72,Scheldt river basin;LANGELEDE;BEVL_WLC_L111_1028,Wachtebeke,BE,3.86015,51.20853,WGS84,30
BEVL_VMM_46000:21311305,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-27,2007,03_27,3,27,,Grab or Core sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_46000,Europe,124406,207209,Belgian Lambert 72,Scheldt river basin;KANAAL VAN STEKENE;BEVL_WLC_L111_1031,Stekene,BE,4.00279,51.17432,WGS84,30
BEVL_VMM_548100:21311313,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-28,2007,03_28,3,28,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_548100,Europe,118622,190999,Belgian Lambert 72,Scheldt river basin;KALKENSE VAART;BEVL05_31,Laarne,BE,3.92148,51.02833,WGS84,30
BEVL_VMM_496000:21311314,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-28,2007,03_28,3,28,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_496000,Europe,132560,199340,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_39,Hamme,BE,4.11976,51.10389,WGS84,30
BEVL_VMM_49000:21311320,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-28,2007,03_28,3,28,,Grab or Core sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_49000,Europe,126934,208847,Belgian Lambert 72,Scheldt river basin;KANAAL VAN STEKENE;BEVL_WLC_L111_1031,Sint-Niklaas,BE,4.03883,51.18915,WGS84,30
BEVL_VMM_550500:21311321,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-28,2007,03_28,3,28,,Grab or Core sampler,Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_550500,Europe,118766,190602,Belgian Lambert 72,Scheldt river basin,Wichelen,BE,3.92356,51.02477,WGS84,30
BEVL_VMM_658090:21311328,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-29,2007,03_29,3,29,,Grab or Core sampler,Rg:Large river;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_658090,Europe,80195,163643,Belgian Lambert 72,Scheldt river basin;KANAAL BOSSUIT-KORTRIJK;BEVL05_158,Zwevegem,BE,3.37896,50.77909,WGS84,30
BEVL_VMM_728000:21311329,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-29,2007,03_29,3,29,,Grab or Core sampler,Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_728000,Europe,98137,173129,Belgian Lambert 72,Scheldt river basin,Oudenaarde,BE,3.63201,50.86623,WGS84,30
BEVL_VMM_717000:21311330,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-29,2007,03_29,3,29,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_717000,Europe,105914,174489,Belgian Lambert 72,Scheldt river basin;ZWALM;BEVL11_63,Zwalm,BE,3.74232,50.8791,WGS84,30
BEVL_VMM_702650:21311332,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-29,2007,03_29,3,29,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_702650,Europe,94296,183163,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_58,Nazareth,BE,3.57593,50.95607,WGS84,30
BEVL_VMM_711000:21311338,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2007-03-29,2007,03_29,3,29,,Grab or Core sampler,Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_711000,Europe,102191,177326,Belgian Lambert 72,Scheldt river basin,Zwalm,BE,3.68905,50.9043,WGS84,30
